finding_id,application_id,application_name,environment,cve,component_ref,cvss,epss,internet_exposed,runtime_reachable,business_criticality,concert_like_risk_score,suggested_priority,status,scanner
FND-000985,APP-0027,Archive Service,production,CVE-2025-24813,pkg:golang/google.golang.org/grpc@6.18.11?instance=37,8.2,0.5013,False,False,High,7.1,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000986,APP-0027,Archive Service,production,CVE-2023-44487,pkg:golang/github.com/gorilla/mux@5.5.3?instance=50,9.5,0.1964,False,False,High,7.0,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-000987,APP-0027,Archive Service,production,CVE-2023-38545,pkg:golang/google.golang.org/grpc@9.13.3?instance=25,5.9,0.382,True,True,High,9.3,P1,Open,SyntheticScanner
FND-000988,APP-0027,Archive Service,production,CVE-2026-21401,pkg:golang/github.com/spf13/viper@1.12.1?instance=15,7.2,0.0111,False,False,High,4.8,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000989,APP-0027,Archive Service,production,CVE-2022-22965,pkg:golang/github.com/spf13/viper@2.15.7?instance=30,4.9,0.0019,False,False,High,3.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-000990,APP-0027,Archive Service,production,CVE-2024-3094,pkg:golang/github.com/spf13/viper@2.15.7?instance=30,4.2,0.2623,False,True,High,4.8,P3,Open,SyntheticScanner
FND-000991,APP-0027,Archive Service,production,CVE-2025-32463,pkg:golang/github.com/gorilla/mux@5.8.12?instance=0,5.2,0.0827,True,True,High,6.9,P2,Open,SyntheticScanner
FND-000992,APP-0027,Archive Service,production,CVE-2023-44487,pkg:golang/golang.org/x/crypto@8.8.9?instance=23,6.0,0.1212,False,True,High,6.3,P2,Open,SyntheticScanner
FND-000993,APP-0027,Archive Service,production,CVE-2025-32463,pkg:golang/github.com/prometheus/client_golang@1.0.1?instance=22,8.8,0.288,False,True,High,10,P1,Open,SyntheticScanner
FND-000994,APP-0027,Archive Service,production,CVE-2025-29927,pkg:golang/google.golang.org/grpc@9.13.3?instance=25,7.8,0.5177,True,True,High,10,P1,Open,SyntheticScanner
FND-000995,APP-0027,Archive Service,production,CVE-2025-24813,pkg:golang/github.com/go-sql-driver/mysql@8.17.12?instance=20,9.0,0.2955,True,True,High,10,P1,Open,SyntheticScanner
FND-000996,APP-0027,Archive Service,production,CVE-2023-38545,pkg:golang/github.com/spf13/viper@1.7.2?instance=4,7.0,0.1546,False,True,High,7.6,P1,Open,SyntheticScanner
FND-000997,APP-0027,Archive Service,production,CVE-2022-22965,pkg:golang/github.com/prometheus/client_golang@2.15.5?instance=16,7.3,0.1486,False,True,High,7.8,P1,Open,SyntheticScanner
FND-000998,APP-0027,Archive Service,production,CVE-2023-38545,pkg:golang/golang.org/x/crypto@2.4.6?instance=52,6.1,0.5232,True,True,High,10,P1,Open,SyntheticScanner
FND-000999,APP-0027,Archive Service,production,CVE-2024-3094,pkg:golang/google.golang.org/grpc@7.16.0?instance=49,8.2,0.1197,True,True,High,10,P1,Open,SyntheticScanner
FND-001000,APP-0027,Archive Service,production,CVE-2024-21626,pkg:golang/github.com/prometheus/client_golang@5.20.3?instance=29,5.2,0.6263,False,False,High,4.8,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001001,APP-0027,Archive Service,production,CVE-2022-22965,pkg:golang/golang.org/x/crypto@3.4.2?instance=24,9.3,0.13,True,True,High,10,P1,Open,SyntheticScanner
FND-001002,APP-0027,Archive Service,preproduction,CVE-2022-22965,pkg:golang/github.com/gin-gonic/gin@7.7.5?instance=0,6.2,0.1304,False,False,High,4.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001003,APP-0027,Archive Service,preproduction,CVE-2023-44487,pkg:golang/github.com/go-sql-driver/mysql@3.17.0?instance=15,7.5,0.1683,False,True,High,8.2,P1,Open,SyntheticScanner
FND-001004,APP-0027,Archive Service,preproduction,CVE-2025-32463,pkg:golang/go.uber.org/zap@8.19.5?instance=29,9.6,0.0461,False,False,High,6.5,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001005,APP-0027,Archive Service,preproduction,CVE-2023-44487,pkg:golang/github.com/prometheus/client_golang@8.7.9?instance=5,4.6,0.1998,False,False,High,3.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001006,APP-0027,Archive Service,preproduction,CVE-2024-3094,pkg:golang/github.com/spf13/viper@2.7.10?instance=37,8.4,0.268,False,True,High,9.7,P1,Open,SyntheticScanner
FND-001007,APP-0027,Archive Service,preproduction,CVE-2023-38545,pkg:golang/github.com/prometheus/client_golang@8.7.9?instance=5,7.6,0.0704,False,False,High,5.2,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001008,APP-0027,Archive Service,preproduction,CVE-2025-32463,pkg:golang/golang.org/x/crypto@2.19.1?instance=31,7.3,0.3747,True,True,High,10,P1,Open,SyntheticScanner
FND-001009,APP-0027,Archive Service,preproduction,CVE-2024-3094,pkg:golang/github.com/gin-gonic/gin@1.17.4?instance=7,5.9,0.0502,False,False,High,4.0,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001010,APP-0027,Archive Service,preproduction,CVE-2025-32463,pkg:golang/google.golang.org/grpc@8.19.7?instance=1,9.2,0.1866,True,True,High,10,P1,Open,SyntheticScanner
FND-001011,APP-0027,Archive Service,preproduction,CVE-2025-29927,pkg:golang/go.uber.org/zap@4.20.2?instance=3,4.7,0.5603,False,False,High,4.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001012,APP-0027,Archive Service,preproduction,CVE-2021-44228,pkg:golang/go.uber.org/zap@7.6.6?instance=46,4.8,0.1688,True,True,High,6.7,P2,Open,SyntheticScanner
FND-001013,APP-0027,Archive Service,preproduction,CVE-2024-21626,pkg:golang/github.com/gin-gonic/gin@1.5.9?instance=12,6.5,0.6077,False,False,High,5.9,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001014,APP-0027,Archive Service,preproduction,CVE-2024-3094,pkg:golang/github.com/gin-gonic/gin@7.11.0?instance=67,7.1,0.0053,False,False,High,4.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001015,APP-0027,Archive Service,preproduction,CVE-2021-44228,pkg:golang/github.com/go-sql-driver/mysql@5.11.5?instance=70,7.3,0.0908,False,False,High,5.1,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001016,APP-0027,Archive Service,preproduction,CVE-2021-44228,pkg:golang/go.uber.org/zap@9.17.9?instance=50,6.5,0.256,False,False,High,5.0,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001017,APP-0027,Archive Service,preproduction,CVE-2021-44228,pkg:golang/github.com/prometheus/client_golang@7.0.10?instance=14,7.4,0.1421,False,False,High,5.3,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001018,APP-0027,Archive Service,preproduction,CVE-2021-44228,pkg:golang/github.com/gin-gonic/gin@3.3.7?instance=17,7.4,0.1693,False,False,High,5.4,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001019,APP-0028,Marketing Automation,production,CVE-2021-44228,pkg:pypi/flask@2.15.2?instance=58,4.6,0.0011,False,False,Medium,2.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001020,APP-0028,Marketing Automation,production,CVE-2026-21401,pkg:pypi/jinja2@1.7.3?instance=10,9.8,0.4093,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001021,APP-0028,Marketing Automation,production,CVE-2023-44487,pkg:pypi/requests@7.2.7?instance=24,9.8,0.5504,False,True,Medium,10,P1,Open,SyntheticScanner
FND-001022,APP-0028,Marketing Automation,production,CVE-2024-21626,pkg:pypi/jinja2@3.4.5?instance=20,9.9,0.1576,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001023,APP-0028,Marketing Automation,production,CVE-2024-3094,pkg:pypi/pyyaml@2.11.2?instance=2,5.6,0.2072,False,False,Medium,3.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001024,APP-0028,Marketing Automation,production,CVE-2021-44228,pkg:pypi/flask@6.19.1?instance=42,4.6,0.6146,False,True,Medium,5.6,P2,Open,SyntheticScanner
FND-001025,APP-0028,Marketing Automation,production,CVE-2024-3094,pkg:pypi/flask@4.5.8?instance=9,5.8,0.2157,False,True,Medium,5.8,P2,Open,SyntheticScanner
FND-001026,APP-0028,Marketing Automation,production,CVE-2026-21401,pkg:pypi/urllib3@7.8.11?instance=32,6.7,0.1599,True,True,Medium,8.3,P1,Open,SyntheticScanner
FND-001027,APP-0028,Marketing Automation,production,CVE-2026-21401,pkg:pypi/urllib3@5.12.1?instance=12,6.7,0.3172,True,True,Medium,9.1,P1,Open,SyntheticScanner
FND-001028,APP-0028,Marketing Automation,production,CVE-2023-38545,pkg:pypi/requests@8.12.6?instance=53,4.7,0.4875,False,False,Medium,3.6,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001029,APP-0028,Marketing Automation,production,CVE-2025-32463,pkg:pypi/django@7.7.4?instance=57,5.0,0.5137,False,True,Medium,5.8,P2,Open,SyntheticScanner
FND-001030,APP-0028,Marketing Automation,production,CVE-2024-3094,pkg:pypi/flask@7.6.0?instance=14,7.2,0.4757,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001031,APP-0028,Marketing Automation,production,CVE-2025-24813,pkg:pypi/pyyaml@7.19.5?instance=15,9.4,0.3829,False,False,Medium,6.9,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001032,APP-0028,Marketing Automation,production,CVE-2024-21626,pkg:pypi/django@5.3.1?instance=27,8.4,0.2511,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001033,APP-0028,Marketing Automation,production,CVE-2025-29927,pkg:pypi/django@9.5.0?instance=46,7.4,0.3949,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001034,APP-0028,Marketing Automation,production,CVE-2022-22965,pkg:pypi/cryptography@1.9.2?instance=51,7.2,0.0902,False,False,Medium,4.5,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001035,APP-0028,Marketing Automation,production,CVE-2022-22965,pkg:pypi/urllib3@7.14.6?instance=56,9.8,0.1269,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001036,APP-0028,Marketing Automation,production,CVE-2021-44228,pkg:pypi/numpy@2.13.10?instance=54,8.9,0.046,False,False,Medium,5.4,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001037,APP-0028,Marketing Automation,production,CVE-2026-21401,pkg:pypi/pyyaml@2.11.2?instance=2,5.1,0.3631,False,True,Medium,5.5,P2,Open,SyntheticScanner
FND-001038,APP-0028,Marketing Automation,production,CVE-2023-38545,pkg:pypi/django@8.17.0?instance=33,4.2,0.2094,True,True,Medium,5.4,P2,Open,SyntheticScanner
FND-001039,APP-0028,Marketing Automation,production,CVE-2025-29927,pkg:pypi/pyyaml@6.9.12?instance=23,5.3,0.1227,False,False,Medium,3.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001040,APP-0028,Marketing Automation,production,CVE-2022-22965,pkg:pypi/cryptography@5.10.11?instance=45,8.0,0.7033,False,False,Medium,6.8,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001041,APP-0028,Marketing Automation,production,CVE-2023-38545,pkg:pypi/flask@5.20.12?instance=31,9.7,0.3457,False,False,Medium,7.0,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001042,APP-0028,Marketing Automation,preproduction,CVE-2025-32463,pkg:pypi/flask@2.17.8?instance=4,6.7,0.1899,False,False,Medium,4.4,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001043,APP-0028,Marketing Automation,preproduction,CVE-2026-21401,pkg:pypi/pyyaml@8.8.9?instance=9,8.2,0.0501,False,False,Medium,5.0,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001044,APP-0028,Marketing Automation,preproduction,CVE-2025-24813,pkg:pypi/jinja2@8.12.10?instance=26,6.5,0.1496,False,True,Medium,6.2,P2,Open,SyntheticScanner
FND-001045,APP-0028,Marketing Automation,preproduction,CVE-2023-44487,pkg:pypi/flask@3.20.8?instance=13,4.6,0.5059,False,False,Medium,3.6,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001046,APP-0028,Marketing Automation,preproduction,CVE-2023-44487,pkg:pypi/jinja2@6.11.1?instance=33,5.7,0.2227,False,False,Medium,3.8,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001047,APP-0028,Marketing Automation,preproduction,CVE-2025-29927,pkg:pypi/flask@3.17.5?instance=46,9.6,0.0946,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001048,APP-0028,Marketing Automation,preproduction,CVE-2023-44487,pkg:pypi/cryptography@2.3.2?instance=47,7.2,0.6003,True,True,Medium,10,P1,Open,SyntheticScanner
FND-001049,APP-0028,Marketing Automation,preproduction,CVE-2021-44228,pkg:pypi/urllib3@3.13.11?instance=54,7.0,0.0303,False,False,Medium,4.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001050,APP-0028,Marketing Automation,preproduction,CVE-2026-21401,pkg:pypi/urllib3@3.13.11?instance=54,6.2,0.2227,False,False,Medium,4.2,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001051,APP-0028,Marketing Automation,preproduction,CVE-2022-22965,pkg:pypi/pyyaml@2.5.9?instance=31,6.3,0.1445,True,True,Medium,7.7,P1,Open,SyntheticScanner
FND-001052,APP-0029,Loan Origination,production,CVE-2022-22965,pkg:maven/org.apache.commons/commons-text@4.9.11?instance=46,4.5,0.2991,False,True,Critical,5.9,P2,Open,SyntheticScanner
FND-001053,APP-0029,Loan Origination,production,CVE-2024-21626,pkg:maven/org.hibernate/hibernate-core@5.20.3?instance=36,8.9,0.0651,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001054,APP-0029,Loan Origination,production,CVE-2022-22965,pkg:maven/org.apache.commons/commons-text@6.12.7?instance=18,5.1,0.3577,False,True,Critical,6.9,P2,Open,SyntheticScanner
FND-001055,APP-0029,Loan Origination,production,CVE-2024-21626,pkg:maven/org.hibernate/hibernate-core@4.2.0?instance=29,5.5,0.5946,False,True,Critical,8.3,P1,Open,SyntheticScanner
FND-001056,APP-0029,Loan Origination,production,CVE-2025-29927,pkg:maven/com.fasterxml.jackson.core/jackson-databind@4.3.0?instance=42,5.6,0.0025,False,True,Critical,6.1,P2,Open,SyntheticScanner
FND-001057,APP-0029,Loan Origination,production,CVE-2025-32463,pkg:maven/org.apache.commons/commons-text@4.9.11?instance=46,5.5,0.12,False,True,Critical,6.5,P2,Open,SyntheticScanner
FND-001058,APP-0029,Loan Origination,production,CVE-2025-24813,pkg:maven/org.springframework/spring-core@2.14.4?instance=21,5.8,0.4774,False,False,Critical,5.6,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001059,APP-0029,Loan Origination,production,CVE-2023-38545,pkg:maven/org.apache.commons/commons-text@4.9.11?instance=46,7.5,0.6159,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001060,APP-0029,Loan Origination,production,CVE-2026-21401,pkg:maven/org.hibernate/hibernate-core@4.1.0?instance=9,7.3,0.3235,False,True,Critical,9.7,P1,Open,SyntheticScanner
FND-001061,APP-0029,Loan Origination,production,CVE-2024-21626,pkg:maven/org.postgresql/postgresql@3.13.3?instance=27,9.7,0.315,False,False,Critical,8.6,P1,Accepted - dead/unreachable code,SyntheticScanner
FND-001062,APP-0029,Loan Origination,production,CVE-2026-21401,pkg:maven/org.springframework/spring-core@2.14.4?instance=21,6.6,0.2957,False,False,Critical,5.8,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001063,APP-0029,Loan Origination,production,CVE-2021-44228,pkg:maven/org.postgresql/postgresql@3.3.6?instance=50,7.1,0.2854,False,True,Critical,9.2,P1,Open,SyntheticScanner
FND-001064,APP-0029,Loan Origination,production,CVE-2023-38545,pkg:maven/org.postgresql/postgresql@3.3.6?instance=50,8.0,0.6142,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001065,APP-0029,Loan Origination,production,CVE-2024-3094,pkg:maven/io.netty/netty-handler@4.20.7?instance=59,6.3,0.1354,False,True,Critical,7.5,P1,Open,SyntheticScanner
FND-001066,APP-0029,Loan Origination,production,CVE-2024-3094,pkg:maven/org.yaml/snakeyaml@6.15.3?instance=1,5.4,0.4936,False,True,Critical,7.8,P1,Open,SyntheticScanner
FND-001067,APP-0029,Loan Origination,production,CVE-2023-44487,pkg:maven/org.springframework/spring-core@3.20.0?instance=47,7.2,0.838,False,False,Critical,8.1,P1,Accepted - dead/unreachable code,SyntheticScanner
FND-001068,APP-0029,Loan Origination,production,CVE-2025-32463,pkg:maven/org.apache.commons/commons-text@3.17.11?instance=3,9.1,0.3606,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001069,APP-0029,Loan Origination,production,CVE-2021-44228,pkg:maven/org.hibernate/hibernate-core@8.16.11?instance=45,5.9,0.4878,False,True,Critical,8.5,P1,Open,SyntheticScanner
FND-001070,APP-0029,Loan Origination,production,CVE-2022-22965,pkg:maven/org.springframework/spring-core@5.3.12?instance=43,9.3,0.0148,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001071,APP-0029,Loan Origination,production,CVE-2026-21401,pkg:maven/org.apache.commons/commons-text@5.13.3?instance=28,4.7,0.1497,False,True,Critical,5.6,P2,Open,SyntheticScanner
FND-001072,APP-0029,Loan Origination,production,CVE-2025-32463,pkg:maven/com.fasterxml.jackson.core/jackson-databind@9.13.4?instance=39,9.4,0.0468,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001073,APP-0029,Loan Origination,production,CVE-2022-22965,pkg:maven/org.hibernate/hibernate-core@5.20.3?instance=36,8.2,0.467,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001074,APP-0029,Loan Origination,production,CVE-2022-22965,pkg:maven/org.apache.commons/commons-text@5.6.12?instance=4,4.2,0.3357,False,False,Critical,3.7,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001075,APP-0029,Loan Origination,production,CVE-2025-29927,pkg:maven/org.yaml/snakeyaml@1.8.5?instance=17,4.3,0.4266,False,False,Critical,4.0,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001076,APP-0029,Loan Origination,production,CVE-2026-21401,pkg:maven/org.apache.logging.log4j/log4j-core@9.14.2?instance=54,6.0,0.0634,False,True,Critical,6.8,P2,Open,SyntheticScanner
FND-001077,APP-0029,Loan Origination,production,CVE-2024-21626,pkg:maven/org.hibernate/hibernate-core@8.16.11?instance=45,9.9,0.2656,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001078,APP-0029,Loan Origination,preproduction,CVE-2025-29927,pkg:maven/org.hibernate/hibernate-core@4.10.2?instance=46,8.3,0.4016,False,False,Critical,7.7,P1,Accepted - dead/unreachable code,SyntheticScanner
FND-001079,APP-0029,Loan Origination,preproduction,CVE-2026-21401,pkg:maven/org.springframework/spring-core@1.8.0?instance=58,9.8,0.29,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001080,APP-0029,Loan Origination,preproduction,CVE-2022-22965,pkg:maven/org.apache.commons/commons-text@5.7.9?instance=63,6.8,0.0398,False,False,Critical,5.1,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001081,APP-0029,Loan Origination,preproduction,CVE-2026-21401,pkg:maven/org.springframework/spring-core@5.19.7?instance=17,4.9,0.1296,False,True,Critical,5.8,P2,Open,SyntheticScanner
FND-001082,APP-0029,Loan Origination,preproduction,CVE-2025-24813,pkg:maven/io.netty/netty-handler@4.8.4?instance=40,9.5,0.1196,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001083,APP-0029,Loan Origination,preproduction,CVE-2024-21626,pkg:maven/com.fasterxml.jackson.core/jackson-databind@9.1.7?instance=48,6.4,0.1243,False,True,Critical,7.6,P1,Open,SyntheticScanner
FND-001084,APP-0029,Loan Origination,preproduction,CVE-2021-44228,pkg:maven/com.fasterxml.jackson.core/jackson-databind@3.19.1?instance=24,5.7,0.2163,False,False,Critical,4.8,P3,Accepted - dead/unreachable code,SyntheticScanner
FND-001085,APP-0029,Loan Origination,preproduction,CVE-2023-38545,pkg:maven/org.hibernate/hibernate-core@2.1.9?instance=5,4.1,0.2916,False,True,Critical,5.3,P2,Open,SyntheticScanner
FND-001086,APP-0029,Loan Origination,preproduction,CVE-2023-44487,pkg:maven/org.hibernate/hibernate-core@4.10.2?instance=46,5.8,0.5832,False,True,Critical,8.7,P1,Open,SyntheticScanner
FND-001087,APP-0029,Loan Origination,preproduction,CVE-2026-21401,pkg:maven/org.hibernate/hibernate-core@2.15.12?instance=9,5.8,0.4203,False,False,Critical,5.4,P2,Accepted - dead/unreachable code,SyntheticScanner
FND-001088,APP-0029,Loan Origination,preproduction,CVE-2023-44487,pkg:maven/org.springframework/spring-core@9.11.7?instance=1,7.6,0.3822,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001089,APP-0029,Loan Origination,preproduction,CVE-2025-32463,pkg:maven/io.netty/netty-handler@8.9.10?instance=29,8.4,0.4164,False,True,Critical,10,P1,Open,SyntheticScanner
FND-001090,APP-0029,Loan Origination,preproduction,CVE-2025-24813,pkg:maven/org.postgresql/postgresql@5.2.4?instance=8,5.8,0.0724,False,True,Critical,6.6,P2,Open,SyntheticScanner
FND-001091,APP-0029,Loan Origination,preproduction,CVE-2025-24813,pkg:maven/org.yaml/snakeyaml@6.12.10?instance=65,6.0,0.2319,False,True,Critical,7.6,P1,Open,SyntheticScanner
FND-001092,APP-0029,Loan Origination,preproduction,CVE-2026-21401,pkg:maven/org.yaml/snakeyaml@2.3.12?instance=27,8.0,0.5798,False,False,Critical,8.1,P1,Accepted - dead/unreachable code,SyntheticScanner
FND-001093,APP-0029,Loan Origination,preproduction,CVE-2023-38545,pkg:maven/org.hibernate/hibernate-core@3.19.0?instance=34,4.6,0.0276,False,True,Critical,5.1,P2,Open,SyntheticScanner
